trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,user_id,trip_cancelled,flight_spend_before_discount_usd,fare_per_seat_usd
540597-98b40074d0754f4e9aedc09063a8d3f4,LUK,washington,DCA,1,True,2023-07-10 11:00:00,2023-07-13 11:00:00,0,JetBlue Airways,38.852,-77.037,107.44,540597,False,107.44,107.44
540597-ac0b1ea22d904694962b539fdd356917,LUK,chicago,ORD,1,True,2023-02-12 07:00:00,2023-02-15 07:00:00,0,Allegiant Air,41.786,-87.752,72.27,540597,False,72.27,72.27
540605-0a1e645f8a674586b772d7a9d5422bf2,LAX,toronto,YYZ,1,True,2023-08-02 14:00:00,2023-08-11 14:00:00,0,Air Canada,43.862,-79.37,624.83,540605,False,624.83,624.83
540614-0dab7f196012409c8d6c0e3076ca951d,JFK,dallas,DAL,1,True,2023-01-31 13:00:00,2023-02-04 13:00:00,0,AirTran Airways,32.847,-96.852,395.74,540614,False,395.74,395.74
540614-68807a609ea94ef9a5bb5d3d1cd3dcdb,JFK,seattle,SEA,1,True,2023-04-19 08:00:00,2023-04-23 08:00:00,0,KLM Royal Dutch Airlines,47.53,-122.302,741.51,540614,False,741.51,741.51
540614-af5bc1ec7eca4c0a8a445a5df727c633,JFK,el paso,ELP,2,True,2023-03-03 16:00:00,2023-03-08 16:00:00,1,Allegiant Air,31.849,-106.38,738.52,540614,True,738.52,369.26
540614-be36cf3fefea4d3ebcafb021a265a439,JFK,san francisco,SFO,2,True,2023-04-10 07:00:00,2023-04-13 07:00:00,1,Swiss International Air Lines,37.619,-122.375,1559.95,540614,False,1559.95,779.975
540622-346c80db47fc47efa3cfc114cb40ed3a,ORD,los angeles,LSQ,1,True,2023-03-22 13:00:00,2023-03-31 13:00:00,0,Ryanair,33.942,-118.408,490.19,540622,False,490.19,490.19
540622-a6adf38b55a14417b95e08904d9c991f,ORD,hamilton,YHM,1,True,2023-05-22 13:00:00,2023-05-27 13:00:00,1,WestJet,43.173,-79.935,112.21,540622,False,112.21,112.21
540622-ce8498557e2a4782bb29e004abb57d59,ORD,montreal,YUL,1,True,2023-01-25 07:00:00,2023-02-01 07:00:00,0,Porter Airlines,45.517,-73.417,251.13,540622,False,251.13,251.13
540654-1ac5df7397f5414aa01e6ce2cb484810,SKF,el paso,ELP,1,True,2023-01-29 07:00:00,2023-02-02 07:00:00,0,American Airlines,31.849,-106.38,149.25,540654,False,149.25,149.25
540654-60f71f4252b44275914b649b9a980bd7,SKF,indianapolis,IND,3,True,2023-07-22 10:00:00,2023-07-30 10:00:00,1,United Airlines,39.717,-86.294,889.3,540654,False,889.3,296.43333333333334
540654-7259910745384238b68cd5c36de5a971,SKF,nashville,BNA,1,True,2023-04-05 07:00:00,2023-04-08 07:00:00,1,Southwest Airlines,36.124,-86.678,266.81,540654,False,266.81,266.81
540654-a0710f374b714c5d8fcd7ba8d5dccab8,SKF,vancouver,YVR,1,True,2023-03-23 15:00:00,2023-03-25 15:00:00,0,Air Canada,49.195,-123.182,579.46,540654,False,579.46,579.46
540656-1c0c6b33023f4416a552b190ca89033a,YYC,toronto,YZD,2,True,2023-02-08 10:00:00,2023-02-12 10:00:00,0,Delta Air Lines,43.862,-79.37,988.35,540656,False,988.35,494.175
540656-72328ef249d24e058954bab72aecad69,YYC,phoenix,LUF,1,True,2023-06-17 07:00:00,2023-06-20 07:00:00,1,American Airlines,33.535,-112.383,320.81,540656,False,320.81,320.81
540656-e2d0868c1ed4426cb76f6ca3b9d42083,YYC,montreal,YHU,1,True,2023-03-06 08:00:00,2023-03-09 08:00:00,0,United Airlines,45.517,-73.417,475.29,540656,False,475.29,475.29
540656-ef06030b7f2f4c8789cbb1e92cf6a9cc,YYC,montreal,YHU,2,True,2023-02-22 14:00:00,2023-02-27 14:00:00,1,American Airlines,45.517,-73.417,1081.34,540656,False,1081.34,540.67
540656-f897db5c21c046ec8982c2e70bb0e63c,YYC,new york,JFK,1,True,2023-07-13 07:00:00,2023-07-16 07:00:00,0,Delta Air Lines,40.64,-73.779,585.06,540656,False,585.06,585.06
540664-c1b8c3e0fe444a6ea9cead3b69eeafca,YQG,los angeles,LAX,1,True,2023-07-28 08:00:00,2023-07-29 08:00:00,1,Hainan Airlines,33.942,-118.408,639.97,540664,False,639.97,639.97
540664-d6535633c0e046ed871475105345f1fb,YQG,new york,LGA,1,True,2023-01-27 07:00:00,2023-01-31 07:00:00,0,JetBlue Airways,40.64,-73.779,162.55,540664,False,162.55,162.55
540666-7e2dbdb4bdf045299f3a154ad0e4e312,SFO,new york,JFK,1,True,2023-04-04 07:00:00,2023-04-05 07:00:00,0,Cathay Pacific,40.64,-73.779,723.54,540666,False,723.54,723.54
540666-be4e8eedac81485684ae472685039ad6,SFO,los angeles,LSQ,1,False,2023-02-14 07:00:00,,0,Ryanair,33.942,-118.408,48.23,540666,False,48.23,48.23
540698-0e577beb4ab64a6a824335b9251a15e9,LAX,san diego,NZY,1,True,2023-07-16 11:00:00,2023-07-18 11:00:00,0,United Airlines,32.699,-117.215,32.55,540698,False,32.55,32.55
540698-0eaff9017c59464096aff2e2496a936b,LAX,indianapolis,IND,1,True,2023-03-21 07:00:00,2023-03-24 07:00:00,0,Delta Air Lines,39.717,-86.294,491.37,540698,False,491.37,491.37
540698-b2fc86a66e03450d949f6020045c2656,LAX,toronto,YZD,1,True,2023-02-04 07:00:00,2023-02-09 07:00:00,0,Ryanair,43.862,-79.37,568.93,540698,False,568.93,568.93
540708-6b8c556233ee4aad81fc97e28b48d93d,BOS,el paso,BIF,1,True,2023-02-03 09:00:00,2023-02-06 09:00:00,0,Ryanair,31.849,-106.38,515.6,540708,False,515.6,515.6
540708-83e900a7a6ea442999400664b4777542,BOS,louisville,LOU,1,True,2023-06-01 07:00:00,2023-06-03 07:00:00,0,Delta Air Lines,38.228,-85.664,248.36,540708,False,248.36,248.36
540708-ae17ef28f6b74f5382c74857af38a49e,BOS,chicago,MDW,1,True,2023-07-07 16:00:00,2023-07-09 16:00:00,1,AirTran Airways,41.786,-87.752,267.63,540708,False,267.63,267.63
540718-d7b646b5ec3b4f178949e8509d4ee7cf,LAX,houston,EFD,1,True,2023-02-16 14:00:00,2023-02-19 14:00:00,0,Ryanair,29.607,-95.159,392.06,540718,False,392.06,392.06
540718-e79b8af4a7ad44debe62f01c10c21fa7,LAX,philadelphia,PHL,1,True,2023-02-28 16:00:00,2023-03-04 16:00:00,1,Allegiant Air,39.872,-75.241,519.56,540718,False,519.56,519.56
540733-0bf61b2fc47049df8e5f4e94e0c97a67,YMX,new york,JFK,2,True,2023-01-29 10:00:00,2023-02-01 10:00:00,1,Allegiant Air,40.64,-73.779,199.55,540733,False,199.55,99.775
540733-9b5d6d9f8ea041519fbb9679dc14a9c7,YMX,new york,JFK,1,True,2023-02-08 12:00:00,2023-02-11 12:00:00,0,JetBlue Airways,40.64,-73.779,99.88,540733,False,99.88,99.88
540733-d63c27a93f0c44a9a1f9c26b3613f88b,YMX,san diego,SAN,1,True,2023-06-25 15:00:00,2023-06-29 15:00:00,0,Alaska Airlines,32.699,-117.215,735.15,540733,False,735.15,735.15
540819-34df787c1f3c4138ae4215c54a2d6b23,LUK,san francisco,SFO,1,True,2023-04-16 14:00:00,2023-04-18 14:00:00,0,Alaska Airlines,37.619,-122.375,576.2,540819,False,576.2,576.2
540819-504b0494bc1846b781de615264cd1cde,LUK,san diego,NZY,1,True,2023-03-17 07:00:00,2023-03-21 07:00:00,1,American Airlines,32.699,-117.215,515.36,540819,False,515.36,515.36
540819-a336f197209547baabdb97424a348c5b,LUK,new york,LGA,1,True,2023-02-11 07:00:00,2023-02-13 07:00:00,1,Delta Air Lines,40.64,-73.779,161.97,540819,False,161.97,161.97
540819-b425b395650344f4a68cf69994565d23,LUK,ottawa,YOW,1,True,2023-06-10 09:00:00,2023-06-13 09:00:00,0,Air Canada,45.323,-75.669,163.69,540819,True,163.69,163.69
540837-98afc4cd12de4b34aaa20d045f8c73ef,YZD,winnipeg,YWG,1,True,2023-02-17 11:00:00,2023-02-19 11:00:00,0,Air Canada,50.056,-97.032,265.08,540837,False,265.08,265.08
540863-896f3d8094d3487786eac695e934098d,LAX,phoenix,LUF,6,True,2024-02-22 12:00:00,2024-03-08 12:00:00,5,Delta Air Lines,33.535,-112.383,625.1,540863,False,625.1,104.18333333333334
540941-18e5ec1b07ff49b7a40c53fa10bdf375,LAX,kuala lumpur,KUL,1,True,2024-07-15 22:00:00,2024-07-28 22:00:00,0,AirAsia,2.746,101.71,2569.93,540941,False,2569.93,2569.93
540973-3e91f4b6e5b249bda0c0ab649a90adbe,PDX,new york,LGA,1,True,2023-02-02 07:00:00,2023-02-04 07:00:00,1,Delta Air Lines,40.64,-73.779,637.53,540973,False,637.53,637.53
540973-923e452d146b43479624ad38a02761dc,PDX,oklahoma city,OKC,1,True,2023-05-30 12:00:00,2023-06-01 12:00:00,1,Southwest Airlines,35.393,-97.601,441.95,540973,False,441.95,441.95
540973-e288e21906c94e168ae2ebd402222119,PDX,fort worth,FTW,1,True,2023-03-01 12:00:00,2023-03-04 12:00:00,1,American Airlines,32.82,-97.362,455.04,540973,False,455.04,455.04
540974-3f4bac1a72d74750a8f5c197404f93eb,BTR,milwaukee,MKE,1,True,2023-01-25 12:00:00,2023-01-29 12:00:00,1,AirTran Airways,42.947,-87.896,227.72,540974,False,227.72,227.72
541001-3b285beff614440c918bc5fbd41654c5,YYJ,new york,JFK,1,True,2023-03-24 11:00:00,2023-03-28 11:00:00,0,American Airlines,40.64,-73.779,748.34,541001,False,748.34,748.34
541001-a6c93ed2370947bf8a57b84d85f26c01,YYJ,houston,HOU,1,True,2023-02-06 11:00:00,2023-02-09 11:00:00,1,Southwest Airlines,29.607,-95.159,529.05,541001,False,529.05,529.05
541040-19beb1978a85469d817abd9ec799ca41,LAX,new york,JFK,1,True,2023-02-03 07:00:00,2023-02-06 07:00:00,1,Iberia Airlines,40.64,-73.779,734.91,541040,False,734.91,734.91
541040-eeab618f97a7469fa59ea1f1c97a43b5,LAX,denver,DEN,1,True,2023-06-04 15:00:00,2023-06-07 15:00:00,1,Frontier Airlines,39.858,-104.667,237.15,541040,True,237.15,237.15
541041-1cc3e74925374fe9b7a11d96fbbcdaac,YMX,washington,DCA,1,True,2023-03-27 09:00:00,2023-04-02 09:00:00,0,Allegiant Air,38.852,-77.037,124.73,541041,False,124.73,124.73
541047-f1577808552e40c4b0f18b347d2e0729,MSN,winnipeg,YWG,2,True,2023-08-16 12:00:00,2023-08-26 12:00:00,1,Abu Dhabi Amiri Flight,50.056,-97.032,363.06,541047,True,363.06,181.53
541061-a3b2483c1f32430dbeaca926906ce292,MKE,baltimore,BWI,1,True,2023-02-15 13:00:00,2023-02-23 13:00:00,1,AirTran Airways,39.175,-76.668,187.73,541061,False,187.73,187.73
541083-ba2760f239854187a53fed9c2fd96fdd,SJC,washington,IAD,2,True,2023-02-08 07:00:00,2023-02-10 07:00:00,0,Austrian Airlines,38.852,-77.037,1395.27,541083,False,1395.27,697.635
541084-2776270bfe98470f916f7fd795e6ea4f,MEM,new york,JFK,1,True,2023-02-02 07:00:00,2023-02-05 07:00:00,1,Delta Air Lines,40.64,-73.779,262.55,541084,False,262.55,262.55
541084-bb18e722f05843f2baafca49bd5b9fa6,MEM,charlotte,CLT,1,True,2023-03-07 16:00:00,2023-03-12 16:00:00,0,American Airlines,35.214,-80.943,140.81,541084,False,140.81,140.81
541112-3fa6476334d44bcc95f83fce2bc3b88f,DTW,boston,BOS,2,True,2023-05-28 14:00:00,2023-06-02 14:00:00,4,JetBlue Airways,42.364,-71.005,365.64,541112,False,365.64,182.82
541112-bf4309360b174681b8354090da0bd882,DTW,toronto,YYZ,1,True,2023-01-24 14:00:00,2023-01-29 14:00:00,0,Air Canada,43.862,-79.37,72.48,541112,False,72.48,72.48
541112-c5a68793aab049cdb27eeeec16aa5a4e,DTW,montreal,YMX,1,True,2023-02-11 07:00:00,2023-02-14 07:00:00,0,Ryanair,45.517,-73.417,152.33,541112,False,152.33,152.33
541150-4a9553d6d09743f3924cb4872777bded,AKR,austin,AUS,1,True,2023-02-10 10:00:00,2023-02-14 10:00:00,1,Frontier Airlines,30.194,-97.67,317.74,541150,False,317.74,317.74
541150-ee88d4a182bb42138611b8e5878125ae,AKR,houston,IAH,1,True,2023-04-05 08:00:00,2023-04-09 08:00:00,1,United Airlines,29.607,-95.159,358.65,541150,False,358.65,358.65
541162-0c60cca15a8c491b8c4b86a4f655a188,IAH,edmonton,YEG,1,True,2023-02-09 07:00:00,2023-02-15 07:00:00,0,WestJet,53.667,-113.467,541.54,541162,True,541.54,541.54
541162-0e98717f1dee4d188ab2d05798e5a292,IAH,dallas,DAL,1,True,2023-03-28 07:00:00,2023-03-30 07:00:00,0,AirTran Airways,32.847,-96.852,58.48,541162,False,58.48,58.48
541162-cea1a56e7ace4339bf19b8ce01e06106,IAH,san jose,SJI,1,True,2023-05-17 07:00:00,2023-05-18 07:00:00,0,Cebu Pacific,37.362,-121.929,481.46,541162,False,481.46,481.46
541162-ed0f455ea02f448a91b3068448acfdb9,IAH,oklahoma city,TIK,1,True,2023-02-25 15:00:00,2023-02-27 15:00:00,1,American Airlines,35.393,-97.601,110.71,541162,False,110.71,110.71
541162-f10ac74705f3408f8811ac46d34b6361,IAH,san jose,SJC,1,True,2023-07-24 13:00:00,2023-07-28 13:00:00,1,Alaska Airlines,37.362,-121.929,449.55,541162,False,449.55,449.55
541168-11e5427b826e4c0db3bd9ab84dcf9d37,LAX,san diego,SAN,1,True,2023-03-03 11:00:00,2023-03-06 11:00:00,1,Allegiant Air,32.699,-117.215,25.06,541168,False,25.06,25.06
541168-3c834d1f9db04ee6bcb15d93fd1c010f,LAX,san antonio,SKF,1,True,2023-02-11 07:00:00,2023-02-14 07:00:00,1,Ryanair,29.529,-98.279,329.39,541168,False,329.39,329.39
541168-6259b87411f248b39f56f1edb08db873,LAX,ottawa,YOW,1,True,2023-03-29 16:00:00,2023-04-04 16:00:00,0,United Airlines,45.323,-75.669,719.4,541168,False,719.4,719.4
541168-7d530740ca0d4f4b87048e7a2ed87cd9,LAX,denver,DEN,1,True,2023-01-27 07:00:00,2023-01-30 07:00:00,1,United Airlines,39.858,-104.667,227.4,541168,False,227.4,227.4
541168-8e81c6be02e94d79a73675d6e69df3f4,LAX,charlotte,CLT,1,True,2023-07-14 11:00:00,2023-07-19 11:00:00,0,American Airlines,35.214,-80.943,649.68,541168,False,649.68,649.68
541176-93ab76843d4f46fd85f0656ea440b7c8,LGA,houston,HOU,1,True,2023-07-14 07:00:00,2023-07-16 07:00:00,1,Southwest Airlines,29.607,-95.159,402.71,541176,False,402.71,402.71
541176-b509ca43ef004202bcbfb5caa58c9b8c,LGA,louisville,LOU,1,False,2023-03-05 16:00:00,,0,United Airlines,38.228,-85.664,92.08,541176,False,92.08,92.08
541176-b71c751f96cb45f2a2dcdbecfab4ecca,LGA,phoenix,LUF,1,False,2023-01-29 07:00:00,,1,Delta Air Lines,33.535,-112.383,282.72,541176,False,282.72,282.72
541216-9c0103c7c5bc4b01adbf205306dca78f,CLT,los angeles,LSQ,1,True,2023-03-25 14:00:00,2023-03-29 14:00:00,0,American Airlines,33.942,-118.408,596.5,541216,False,596.5,596.5
541224-18aba98d0e7f4de3840e8256ecc73325,YMX,vancouver,YVR,1,True,2023-02-28 12:00:00,2023-03-02 12:00:00,1,Air Canada,49.195,-123.182,617.66,541224,False,617.66,617.66
541224-4a59353ae6bf49e0b97fc105f05bbacb,YMX,san diego,NZY,1,True,2023-03-12 07:00:00,2023-03-16 07:00:00,0,Delta Air Lines,32.699,-117.215,745.71,541224,False,745.71,745.71
541235-3f42702e7c784e289bd2b1758f39c0fc,SAN,edmonton,YXD,1,True,2023-06-15 14:00:00,2023-06-18 14:00:00,0,Delta Air Lines,53.667,-113.467,419.97,541235,False,419.97,419.97
541235-425954b13a104b63a2c357c9cd08a050,SAN,new york,LGA,4,True,2023-04-01 08:00:00,2023-04-03 08:00:00,1,JetBlue Airways,40.64,-73.779,2835.8,541235,False,2835.8,708.95
541235-7d2ebf329e5140f3be0c933256bb40a0,SAN,new york,JFK,1,True,2023-05-13 08:00:00,2023-05-18 08:00:00,0,TAM Brazilian Airlines,40.64,-73.779,695.24,541235,False,695.24,695.24
541235-8cf94e1b68f645faae247df908524a31,SAN,toronto,YYZ,1,True,2023-01-27 07:00:00,2023-01-31 07:00:00,0,Air Canada,43.862,-79.37,660.77,541235,False,660.77,660.77
541235-c22c58c9be10492abd7eb064c167f1d3,SAN,edmonton,YED,1,True,2023-02-11 07:00:00,2023-02-16 07:00:00,1,American Airlines,53.667,-113.467,411.85,541235,False,411.85,411.85
541240-9651373a0cb34d31b09a3eee09da78d4,LNK,jacksonville,NZC,1,True,2023-04-13 09:00:00,2023-04-15 09:00:00,0,American Airlines,30.494,-81.688,341.2,541240,False,341.2,341.2
541249-05140c0160c140d98a36575fcaedc08d,CLT,milwaukee,MKE,1,True,2023-04-18 11:00:00,2023-04-21 11:00:00,0,AirTran Airways,42.947,-87.896,177.86,541249,False,177.86,177.86
541249-bca2223e80ef4fe2ae1d55af07faf9a4,CLT,indianapolis,IND,2,True,2023-05-30 07:00:00,2023-06-05 07:00:00,0,American Airlines,39.717,-86.294,261.06,541249,False,261.06,130.53
541259-042d820170c1404789965bdedf910571,YXD,dallas,DAL,2,False,2023-01-27 10:00:00,,0,Southwest Airlines,32.847,-96.852,465.52,541259,False,465.52,232.76
541259-2be247c7e1f840afab59d1f12a7cf854,YXD,chicago,ORD,1,True,2023-02-09 15:00:00,2023-02-13 15:00:00,0,JetBlue Airways,41.786,-87.752,436.74,541259,False,436.74,436.74
541259-6f1fd00370e64b39aa6d6df8169c966d,YXD,las vegas,LSV,1,True,2023-03-31 13:00:00,2023-04-02 13:00:00,1,American Airlines,36.08,-115.152,363.49,541259,False,363.49,363.49
541259-f10c7e84fae144578dfcf0c912dd9647,YXD,jacksonville,NZC,1,True,2023-04-16 11:00:00,2023-04-17 11:00:00,0,Ryanair,30.494,-81.688,559.54,541259,False,559.54,559.54
541262-04f104948afd460ca30f81f56cac93fb,YYC,chicago,UGN,1,True,2023-01-30 11:00:00,2023-02-02 11:00:00,1,United Airlines,41.786,-87.752,371.16,541262,False,371.16,371.16
541262-888be245d42f4dbda3ff57a0419e2c9a,YYC,houston,HOU,1,True,2023-06-26 13:00:00,2023-06-29 13:00:00,1,Southwest Airlines,29.607,-95.159,492.69,541262,False,492.69,492.69
541262-b5527d125f9f43bc88a7c2df965e43e3,YYC,san francisco,SFO,1,True,2023-03-31 07:00:00,2023-04-03 07:00:00,1,Air Canada,37.619,-122.375,266.59,541262,False,266.59,266.59
541262-daf08e9ed8264cc78ff0212bbee3fbcd,YYC,oklahoma city,TIK,1,True,2023-02-10 07:00:00,2023-02-12 07:00:00,0,Delta Air Lines,35.393,-97.601,386.46,541262,True,386.46,386.46
541282-7a721a2e3817452fb8f8af1572f55d90,HNL,phoenix,LUF,1,True,2023-03-07 08:00:00,2023-03-12 08:00:00,1,Delta Air Lines,33.535,-112.383,862.09,541282,True,862.09,862.09
541289-2227fa5bce6e46b4ae5c0a44ea91fb9b,ORL,los angeles,LAX,1,True,2023-03-14 11:00:00,2023-03-20 11:00:00,1,Spirit Airlines,33.942,-118.408,666.57,541289,False,666.57,666.57
541289-45598a368f2e4cab9302d31e33c04b57,ORL,houston,EFD,2,True,2023-06-25 08:00:00,2023-07-01 08:00:00,0,Ryanair,29.607,-95.159,468.71,541289,False,468.71,234.355
541289-722e7a75f5274f4cbd15bcc5a4ddd9f3,ORL,san antonio,SVZ,1,True,2023-02-19 07:00:00,2023-02-21 07:00:00,1,Conviasa,29.529,-98.279,285.96,541289,False,285.96,285.96
541289-f9fd819d13034b6d879cf48582f2079f,ORL,new york,LGA,1,True,2023-01-25 10:00:00,2023-02-07 10:00:00,0,Delta Air Lines,40.64,-73.779,263.92,541289,False,263.92,263.92
541326-c01a1802094c4c3fa24e51a93a974d43,YXU,milwaukee,MKE,1,True,2023-03-16 14:00:00,2023-03-26 14:00:00,0,Delta Air Lines,42.947,-87.896,93.86,541326,False,93.86,93.86
541326-c1fccd6949fb4341ab44345b2849fdb2,YXU,portland,PDX,1,True,2023-07-02 11:00:00,2023-07-05 11:00:00,0,Spirit Airlines,45.589,-122.597,512.16,541326,False,512.16,512.16
541352-71e0508218ac41ab9de436fd53b86ba1,PWM,new york,JFK,1,True,2023-02-06 07:00:00,2023-02-12 07:00:00,0,JetBlue Airways,40.64,-73.779,79.32,541352,False,79.32,79.32
541352-a87fb9a512e74835b763efbbc2223d0e,PWM,philadelphia,PNE,1,True,2023-05-16 09:00:00,2023-05-20 09:00:00,1,United Airlines,39.872,-75.241,99.48,541352,False,99.48,99.48
541357-03538332f9ac45888839455e0d18dae7,BUF,tucson,TUS,1,True,2023-01-27 10:00:00,2023-01-30 10:00:00,0,Alitalia,32.166,-110.883,574.85,541357,False,574.85,574.85
541357-5c4e17d917ec4d33a18150139dea6a0f,BUF,washington,IAD,1,True,2023-02-23 14:00:00,2023-02-27 14:00:00,2,United Airlines,38.852,-77.037,89.25,541357,False,89.25,89.25
541357-7bf794d0463640cf906c42397d5430bb,BUF,los angeles,LAX,1,True,2023-09-18 21:00:00,2023-10-17 21:00:00,0,United Airlines,33.942,-118.408,623.41,541357,False,623.41,623.41
541357-bd43b65d63e344f08bad776b350649cc,BUF,las vegas,LAS,1,True,2023-03-15 07:00:00,2023-03-18 07:00:00,1,Volaris,36.08,-115.152,608.74,541357,False,608.74,608.74
541382-30ac6a1536ec4bddbede7d244f7ea8e7,JFK,hamilton,YHM,1,True,2023-05-19 07:00:00,2023-05-23 07:00:00,1,WestJet,43.173,-79.935,101.02,541382,False,101.02,101.02
541382-365b58e43a9d425f91703ff111245808,JFK,tucson,DMA,1,True,2023-03-20 07:00:00,2023-03-25 07:00:00,0,Delta Air Lines,32.166,-110.883,559.3,541382,False,559.3,559.3
541382-454e9e721f3b4f9ba02663b53eba5c2f,JFK,nashville,BNA,1,True,2023-02-01 07:00:00,2023-02-02 07:00:00,1,Southwest Airlines,36.124,-86.678,211.07,541382,False,211.07,211.07
541382-71d1952cd04843e0a27e6cb7741afcb6,JFK,phoenix,LUF,1,True,2023-07-11 12:00:00,2023-07-15 12:00:00,0,Delta Air Lines,33.535,-112.383,593.67,541382,False,593.67,593.67
541382-ee0f58cde2f34fd69d1b587a6c05606f,JFK,toronto,YTZ,1,True,2023-02-13 14:00:00,2023-02-19 14:00:00,0,Porter Airlines,43.862,-79.37,110.59,541382,False,110.59,110.59
541389-229a60dafeda421888a71472c16c33c3,YIP,los angeles,LAX,1,True,2023-02-15 07:00:00,2023-02-18 07:00:00,0,American Airlines,33.942,-118.408,556.1,541389,False,556.1,556.1
541389-34615b873e244c4aa96a8e23437cef73,YIP,new york,JFK,1,True,2023-01-30 07:00:00,2023-02-01 07:00:00,1,Finnair,40.64,-73.779,150.05,541389,False,150.05,150.05
541389-b5433bbaf3b04cd6a8fec9798e8da84b,YIP,phoenix,PHX,1,True,2023-04-03 14:00:00,2023-04-06 14:00:00,1,Allegiant Air,33.535,-112.383,475.85,541389,False,475.85,475.85
541389-e336ce89eebc4e0f9d31a4b780586d72,YIP,los angeles,LAX,1,True,2023-05-06 13:00:00,2023-05-16 13:00:00,1,American Airlines,33.942,-118.408,621.38,541389,False,621.38,621.38
541389-fccd0c44b69d4d5ea36e088c1873284c,YIP,san antonio,SKF,1,True,2023-03-22 07:00:00,2023-03-22 07:00:00,1,Ryanair,29.529,-98.279,301.64,541389,False,301.64,301.64
541438-38a3486b16c240f19bf02571ee4abb96,LGA,toronto,YYZ,1,False,2023-04-14 08:00:00,,1,Air Canada,43.862,-79.37,50.33,541438,False,50.33,50.33
541438-8e8556061b9b440cbf49fc0d70e4b760,LGA,chicago,ORD,1,False,2023-03-16 11:00:00,,0,United Airlines,41.786,-87.752,111.74,541438,False,111.74,111.74
541454-1989600331dd4dbcbca3a44caeddbaf8,BOS,san diego,NZY,1,True,2023-02-13 16:00:00,2023-02-22 16:00:00,1,Ryanair,32.699,-117.215,736.61,541454,False,736.61,736.61
541454-7cfa2f83b3fb4dfcb5553a7c0d5a078a,BOS,tucson,TUS,1,True,2023-01-29 08:00:00,2023-01-31 08:00:00,3,Southwest Airlines,32.166,-110.883,648.27,541454,False,648.27,648.27
541454-953d35a61bba4437a9f7ddb92fb3ceec,BOS,phoenix,PHX,2,False,2023-04-04 14:00:00,,0,American Airlines,33.535,-112.383,668.03,541454,False,668.03,334.015
541454-caff3bfd447f45bb9e48a31b9d165bb4,BOS,san antonio,SAT,1,True,2023-07-05 15:00:00,2023-07-12 15:00:00,1,Delta Air Lines,29.529,-98.279,504.25,541454,False,504.25,504.25
541454-f40cc7d072494d3fa3ad974f51ad00cb,BOS,new york,JFK,1,True,2023-04-21 08:00:00,2023-04-23 08:00:00,1,JetBlue Airways,40.64,-73.779,57.79,541454,False,57.79,57.79
541505-95aff97f19f74852a3f499cf47ecef0b,LAX,toronto,YKZ,1,True,2023-02-07 12:00:00,2023-02-13 12:00:00,1,Ryanair,43.862,-79.37,507.09,541505,False,507.09,507.09
541505-c34bfa76744f4f7a881beebb47674932,LAX,seattle,BFI,1,True,2023-03-12 07:00:00,2023-03-14 07:00:00,1,Kenmore Air,47.53,-122.302,269.19,541505,False,269.19,269.19
541505-e2354dad1daf4550a359a3456641c27c,LAX,phoenix,PHX,1,True,2023-02-23 12:00:00,2023-02-27 12:00:00,0,Allegiant Air,33.535,-112.383,99.73,541505,False,99.73,99.73
541516-49bab7d97a0d4be4b2cfbc27ca73e8ae,BFL,new york,JFK,1,True,2023-02-12 07:00:00,2023-02-16 07:00:00,0,American Airlines,40.64,-73.779,745.92,541516,False,745.92,745.92
541516-e30b84921e144f19ac493eea5df7ef2d,BFL,fresno,FAT,1,True,2023-01-29 07:00:00,2023-02-03 07:00:00,2,American Airlines,36.776,-119.718,27.15,541516,False,27.15,27.15
541540-1471fd4c55a540268f7052613fbaa31d,NZY,phoenix,PHX,1,True,2023-04-23 08:00:00,2023-04-28 08:00:00,0,Southwest Airlines,33.535,-112.383,81.56,541540,False,81.56,81.56
541540-c622ad6813e94d1685f091f420d318c2,NZY,dallas,DAL,3,False,2023-03-09 13:00:00,,2,Southwest Airlines,32.847,-96.852,497.78,541540,False,497.78,165.92666666666665
541540-ce07e61a11424122a2d3c52b4ca59382,NZY,winnipeg,YAV,1,True,2023-01-30 15:00:00,2023-02-08 15:00:00,0,United Airlines,50.056,-97.032,481.73,541540,False,481.73,481.73
