"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"526540-7643baef7b7f46fea7f077dec210d92a","InterContinental  - las vegas","4","2","2023-04-08 19:26:59.775","2023-04-13 11:00:00","180"
"526540-b300907df63b46408a2eb8d04c4b610c","NH Hotel  - houston","1","1","2023-01-18 18:49:18.3","2023-01-20 11:00:00","278"
"526540-babbbada7b1545a3b3abe908a261a4d1","Extended Stay  - seattle","1","1","2023-01-28 13:09:13.77","2023-01-30 11:00:00","84"
"526540-fb71dadcf04b45dcbe6840aeee1170b8","NH Hotel  - el paso","3","1","2023-02-11 12:06:50.085","2023-02-15 11:00:00","86"
"526565-0d98c7f85c0b47ffbd9e57c6426fa36f","Shangri-La - oklahoma city","3","1","2023-03-10 12:37:06.915","2023-03-14 11:00:00","173"
"526565-3abad02709274543820f50694e407b51","Rosewood - calgary","3","1","2023-01-23 11:00:00","2023-01-26 11:00:00","192"
"526565-c2ce74c7af114d339723b7bb8e001bfd","Four Seasons - new york","1","2","2023-06-29 11:11:00.825","2023-06-30 11:00:00","136"
"526570-9f1bbf1d4b2d48b9a4d47a954b5db63b","Hyatt - chicago","1","1","2023-04-03 12:28:37.785","2023-04-05 11:00:00","204"
"526570-a0983e3944584c199e1e6c314428773a","Aman Resorts - edmonton","2","2","2023-02-25 10:09:13.77","2023-02-27 11:00:00","386"
"526570-bb9c280dde1c47e8bcf512aa51b74f8f","Radisson  - new york","4","1","2023-05-28 21:51:22.5","2023-06-02 11:00:00","380"
"526570-c2c6533e198140a3b761523c892c7e0f","Aman Resorts - denver","5","1","2023-01-21 11:03:40.41","2023-01-26 11:00:00","299"
"526628-039ff65fc7f343fab8e2ba7fefa21080","Starwood  - denver","0","1","2023-05-07 12:15:56.97","2023-05-08 11:00:00","234"
"526628-4eee6b586edd44a4bbb45eafc68691e8","Starwood  - los angeles","3","1","2023-03-03 13:59:51.54","2023-03-07 11:00:00","420"
"526628-a2cf8b1fef054c768bf97086fc43e01d","Fairmont - charlotte","2","1","2023-03-29 19:38:13.695","2023-04-01 11:00:00","45"
"526628-b6a3dcceb3f34db9ad19fa44312935d7","Marriott  - san antonio","0","2","2023-06-29 12:30:10.26","2023-06-30 11:00:00","234"
"526668-484a9f43fc8b48f4abf5bf50b72a4425","Fairmont - austin","3","1","2023-03-21 15:57:51.345","2023-03-25 11:00:00","66"
"526668-a5b62fa902604616b4449e59351eb5c3","Best Western - houston","7","1","2023-01-22 12:16:18.3","2023-01-30 11:00:00","43"
"526668-e89b30978cc1420499f80fc36354d239","Hyatt - montreal","1","1","2023-05-09 15:05:57.66","2023-05-11 11:00:00","102"
"526676-4f5f734c064149a2a56aa02aac3c7868","Aman Resorts - los angeles","1","1","2023-01-18 18:25:39.495","2023-01-20 11:00:00","187"
"526676-7e42f7f08a4a4643a4c72a934a26d14a","InterContinental  - new york","4","1","2023-02-09 19:05:46.995","2023-02-14 11:00:00","62"
"526683-48186b49275c426bb8ac0efa03ba2423","Wyndham - los angeles","6","1","2023-02-28 11:44:13.47","2023-03-06 11:00:00","189"
"526683-e772799a708a46e6ba2ab20bb8d42213","Shangri-La - jacksonville","8","1","2023-01-28 12:55:13.98","2023-02-06 11:00:00","280"
"526690-0da05596e71b40cd9a38478d4cdfb8b8","NH Hotel  - jacksonville","4","1","2023-02-06 10:31:03.495","2023-02-10 11:00:00","495"
"526690-3b0090446b314b61b6307bc7df9b2273","Hilton - montreal","4","1","2023-06-05 10:01:24.555","2023-06-09 11:00:00","105"
"526711-02e9dd092e754e98b4094e5a743aebe3","Starwood  - san diego","2","1","2023-03-27 11:54:01.71","2023-03-29 11:00:00","40"
"526711-ef1354257809498183bcd0313bb37b30","Extended Stay  - philadelphia","3","1","2023-02-17 14:03:34.875","2023-02-21 11:00:00","56"
"526727-f87e0c001f2b47dd994da1f0ecb9a3e7","Hilton - baltimore","2","1","2023-01-22 14:34:52.41","2023-01-25 11:00:00","249"
"526729-48216f3c2f9148028163d70bf72d4b80","Fairmont - seattle","7","1","2023-02-24 11:00:00","2023-03-03 11:00:00","127"
"526729-7a1000f2ebcf41c68db33881d140f663","Conrad  - memphis","4","1","2023-04-15 19:56:12.885","2023-04-20 11:00:00","58"
"526729-c4bdf4e1724d45ae85a39e51d72abc69","Wyndham - austin","4","1","2023-01-29 15:03:24.75","2023-02-03 11:00:00","360"
"526729-ea66dc6817b641dd97334903b2e593ec","Four Seasons - detroit","3","1","2023-02-09 09:59:27.555","2023-02-12 11:00:00","649"
"526759-d057ac6512b34e6daa07e5199da96828","Radisson  - detroit","3","2","2023-02-09 16:45:28.08","2023-02-13 11:00:00","191"
"526782-140a49242fb84ad9a4ee2c54243eacab","Wyndham - new york","2","1","2023-05-12 18:40:43.905","2023-05-15 11:00:00","164"
"526782-c5e8b5b173cb48479a3bc48bf7a76301","Hyatt - chicago","3","2","2023-03-14 10:31:46.245","2023-03-17 11:00:00","125"
"526789-281e59f725474e65b864db78071bbae8","Accor - phoenix","2","1","2023-01-27 14:02:49.245","2023-01-30 11:00:00","95"
"526789-43978d3436a44f778be1599f8f50a872","InterContinental  - new york","4","1","2023-04-02 11:00:00","2023-04-06 11:00:00","201"
"526837-51821d1734a24cbfb8b2894a62d5e260","InterContinental  - los angeles","21","1","2023-12-22 00:08:09.195","2024-01-12 11:00:00","251"
"526837-96bed6271a4c460a8f9f9c4682d5a401","Starwood  - nashville","3","1","2023-02-22 17:44:12.84","2023-02-26 11:00:00","130"
"526837-c3a019ee33ab488b99715c590f57f427","Hilton - calgary","1","1","2023-01-22 15:17:10.365","2023-01-24 11:00:00","521"
"526855-8691d87fc4fe46ae941c577802c2056f","Radisson  - louisville","5","1","2023-03-12 13:42:22.545","2023-03-18 11:00:00","33"
"526855-e941aba11ce54d118ebe26ee7e13d56a","Banyan Tree  - toronto","1","1","2023-06-23 13:23:44.385","2023-06-25 11:00:00","287"
"526867-05f38a8195ce453594586f1dd58f5316","Banyan Tree  - san antonio","1","1","2023-04-06 10:44:51.585","2023-04-07 11:00:00","208"
"526867-bc01398d90b74b88b7954b1096275834","Choice Hotels - los angeles","3","1","2023-02-06 16:54:17.235","2023-02-10 11:00:00","70"
"526867-c63f813f1a9e4978909146f07f3467ed","InterContinental  - san jose","2","1","2023-07-27 14:04:27.75","2023-07-30 11:00:00","109"
"526867-d6480f7cd616485f8c24161a13ed259b","Rosewood - new york","4","1","2023-01-22 11:04:55.83","2023-01-26 11:00:00","54"
"526872-b3eec57bbf9647dd8a20cf25d63ce1fe","Choice Hotels - portland","8","1","2023-03-14 11:00:00","2023-03-22 11:00:00","113"
"526873-4e0d51794dfd498d808d5fcca69e5a9d","Extended Stay  - dallas","3","1","2023-02-07 15:13:19.38","2023-02-11 11:00:00","240"
"526873-b25297136a8544ce9053551d849919ec","Radisson  - san francisco","8","2","2023-05-18 11:00:00","2023-05-26 11:00:00","146"
"526873-fe9b38265cfa450eac4862e0b03fe86b","Accor - san diego","2","1","2023-03-01 21:10:17.76","2023-03-04 11:00:00","157"
"526900-2d6542431052416191a96784b0d3a4a2","Conrad  - dallas","2","1","2023-04-01 18:54:41.49","2023-04-04 11:00:00","100"
"526900-490d6f0113634dd691d7b5f73999a251","Hilton - los angeles","1","1","2023-07-13 18:23:09.915","2023-07-15 11:00:00","104"
"526901-0bb64144805e44419bd60af3f9bc4bb1","Wyndham - edmonton","2","1","2023-07-30 12:19:42.69","2023-08-02 11:00:00","210"
"526901-52e09a9baeb6490395a21f0d3a0888e9","Extended Stay  - new york","2","1","2023-03-11 11:46:41.16","2023-03-13 11:00:00","245"
"526901-ba22fbff5cd94ab9a4dafc8d6104ad91","Best Western - new york","8","1","2023-02-06 19:46:41.16","2023-02-15 11:00:00","161"
"526901-ddb83d0c771f483d93e412e5232d4e36","Radisson  - quebec","0","1","2023-01-22 13:18:46.935","2023-01-23 11:00:00","117"
"526905-53d274b72bad4ee9b3ba9a5e67830198","Wyndham - new york","1","1","2023-04-14 10:29:05.775","2023-04-15 11:00:00","90"
"526905-5611b20f16a34c3488d180ed25ff3a7a","Hyatt - columbus","11","1","2023-02-02 11:00:00","2023-02-13 11:00:00","171"
"526905-5e88a8ff33ec46c28ede02b2eba251ad","Extended Stay  - milwaukee","4","1","2023-02-23 16:04:22.89","2023-02-28 11:00:00","164"
"526905-fbd325e0317f4d9c9f8e4f540efa3643","Hyatt - san antonio","1","1","2023-05-12 12:08:12.975","2023-05-14 11:00:00","377"
"526913-16a4eeb6ce2842dca9c3babaaf16f77b","Radisson  - charlotte","3","1","2023-02-05 13:36:31.41","2023-02-09 11:00:00","44"
"526913-3e6c5832a348475b8866e8b15b350d42","Choice Hotels - new york","3","1","2023-01-23 11:00:00","2023-01-26 11:00:00","494"
"526913-c15da4e8d90b4c1e847780d5e4e0e57e","Choice Hotels - montreal","3","1","2023-03-06 14:07:32.25","2023-03-10 11:00:00","132"
"526913-ec027361d01741cfbe0c0511715a4cad","Extended Stay  - houston","1","1","2023-06-22 17:19:37.29","2023-06-24 11:00:00","47"
"526925-64bd146f328a4a22a71647b71dee74cd","Fairmont - san francisco","6","1","2023-04-26 11:00:00","2023-05-02 11:00:00","287"
"526925-e17bb58f37dc421f9c9b5b2d785b53df","Hyatt - toronto","14","1","2023-04-05 11:00:00","2023-04-19 11:00:00","234"
"526925-f333271aa5894b1ba965cb1464d4089c","Banyan Tree  - seattle","6","1","2023-03-03 11:00:00","2023-03-09 11:00:00","176"
"526950-1341350366a44746b4c0485361aa836d","Wyndham - houston","1","1","2023-01-17 13:12:58.32","2023-01-19 11:00:00","524"
"526950-6c429819ed7a4fe489bc2eb6c745e15a","Aman Resorts - new york","24","2","2023-03-25 11:00:00","2023-04-18 11:00:00","117"
"526950-84c3af72bac844658cdde7d6931d7de6","Four Seasons - louisville","4","1","2023-02-07 12:35:42.63","2023-02-12 11:00:00","168"
"526959-3cc88aa8c3464628a9a66be1cfbf362c","Starwood  - washington","4","1","2023-04-07 17:40:21.9","2023-04-12 11:00:00","63"
"526959-3f3197a470fc4da8ac10de912ae279e1","Best Western - houston","4","1","2023-05-22 12:49:13.485","2023-05-27 11:00:00","67"
"526959-ea1a8d94d1a84e5a8c47fc351a412361","NH Hotel  - new york","0","2","2023-03-28 13:51:29.79","2023-03-29 11:00:00","47"
"526970-16cff9b5f420404eb7be958b058bbe58","Crowne Plaza - chicago","2","1","2023-02-27 19:18:39.645","2023-03-02 11:00:00","192"
"526970-6ba12bdc344b43f4a14216b1829cc467","Conrad  - new york","4","1","2023-04-04 11:00:00","2023-04-08 11:00:00","201"
"526970-a0ff805c4e114ad1b0a7254260697d57","InterContinental  - indianapolis","5","1","2023-01-26 11:00:00","2023-01-31 11:00:00","51"
"526970-bbc7d195c59943aab42a4ec532e598af","Rosewood - jacksonville","1","2","2023-06-10 19:09:45.45","2023-06-12 11:00:00","206"
"527001-b2466942f82c4653a52221fed02aa72d","Conrad  - oklahoma city","16","1","2023-02-25 11:00:00","2023-03-13 11:00:00","89"
"527004-6918b0963a1a49708343fefe24732dd0","Starwood  - san jose","1","2","2023-01-29 14:08:33.99","2023-01-31 11:00:00","454"
"527004-a9ac1cc5a0624828aab8a44f6fcb3fb6","NH Hotel  - winnipeg","4","1","2023-02-17 19:35:10.185","2023-02-22 11:00:00","85"
"527019-524c211b8fb44a5794084ef39cd0bce5","Four Seasons - san antonio","1","1","2023-01-25 17:29:28.995","2023-01-27 11:00:00","311"
"527019-7edc58a99c734a5e9b0706c2a81749a5","Accor - san antonio","7","3","2023-03-03 11:00:00","2023-03-10 11:00:00","218"
"527038-5a1483d827bb4f18990588bf8d21720f","Radisson  - ottawa","6","1","2023-03-04 12:35:53.385","2023-03-11 11:00:00","134"
"527038-c68e9585b249476fa67c95bbea325784","Best Western - fresno","4","2","2023-06-07 19:04:16.59","2023-06-12 11:00:00","236"
"527046-542ef99876144522a0980e087cfe0cd1","Hilton - winnipeg","5","1","2023-02-19 14:34:07.455","2023-02-25 11:00:00","300"
"527046-5495480549fd4069959639542e1fdf40","Best Western - hamilton","1","1","2023-06-26 13:41:18.69","2023-06-28 11:00:00","200"
"527046-9393eb942964455b805aeb822a022642","Best Western - san antonio","3","2","2023-01-23 12:08:04.875","2023-01-27 11:00:00","91"
"527075-64e94c2b2e104764a7d7c69126906471","Shangri-La - jacksonville","6","1","2023-01-31 13:31:22.845","2023-02-07 11:00:00","268"
"527075-bd7d140d380e4542802b03a0e29adf69","Hilton - los angeles","5","1","2023-06-22 11:46:14.61","2023-06-27 11:00:00","104"
"527075-e77f334e30794b8ea73380d4a67813e7","Aman Resorts - memphis","1","2","2023-07-28 14:26:55.95","2023-07-30 11:00:00","117"
"527081-b311cdd59894495eb99ec21c68708fe1","Choice Hotels - chicago","2","1","2023-02-12 11:22:54.165","2023-02-14 11:00:00","122"
"527081-ec1bc827b4df4a1e97392b8fc2c77a4e","Crowne Plaza - dallas","2","1","2023-03-06 11:13:47.82","2023-03-08 11:00:00","117"
"527082-23b82ba1844e4ad49833d057bf24417f","Choice Hotels - jacksonville","9","1","2023-02-07 11:00:00","2023-02-16 11:00:00","132"
"527082-a9efe833190d4b379eb6c0ffc5470522","Crowne Plaza - san antonio","1","1","2023-01-19 10:01:12.9","2023-01-20 11:00:00","402"
"527082-badaa1caeb7a4bb6a066f878a55ef623","NH Hotel  - san jose","1","1","2023-06-02 12:56:01.41","2023-06-04 11:00:00","114"
"527109-3feeefb2f38445eeaca9b12fb408ddf7","Best Western - san diego","1","1","2023-02-28 14:20:24.72","2023-03-02 11:00:00","219"
"527109-692407c8f6674c0f87dab17e76d9f412","NH Hotel  - calgary","13","1","2023-07-16 12:21:47.925","2023-07-30 11:00:00","236"
"527109-ec918e044ef34ce1b1b9b567c85d87aa","Fairmont - indianapolis","0","1","2023-01-24 19:50:57.66","2023-01-25 11:00:00","331"
"527130-5d3542ceaf954e7881c64b033ef0f306","Best Western - el paso","15","1","2023-03-08 11:00:00","2023-03-23 11:00:00","146"
"527130-723c5fd4c1b64346ac11d15687990f52","NH Hotel  - toronto","21","1","2023-01-23 13:23:44.385","2023-02-14 11:00:00","516"
"527132-693afa4e4a85482a973773bef8b50c7d","Accor - milwaukee","3","1","2023-01-20 10:04:22.89","2023-01-23 11:00:00","177"
"527132-adf0cb76e22b486eb35f510a716a5f09","Banyan Tree  - washington","3","1","2023-04-08 10:14:39.525","2023-04-11 11:00:00","132"
"527133-2361a23407b8414db14588bcccec5b1e","Wyndham - winnipeg","1","1","2023-06-21 18:19:49.755","2023-06-23 11:00:00","107"
"527133-2482d67c42a84bfba244b5bf2b2ebf82","Choice Hotels - new york","4","1","2023-02-13 12:14:19.05","2023-02-18 11:00:00","191"
"527133-3a5fff725dcb4b36a133acfc12641024","Best Western - fresno","2","1","2023-05-15 12:04:27.075","2023-05-18 11:00:00","112"
"527133-892d3b48d7e34d4595ed4740ec35a29c","Shangri-La - new york","9","1","2023-07-17 11:00:00","2023-07-26 11:00:00","42"
"527133-d97250eed5a1403183b418b7320de4fd","Crowne Plaza - los angeles","1","1","2023-01-30 10:54:49.77","2023-01-31 11:00:00","122"
"527141-07dcfe8a5ccb4145b32451f80fa58a6e","Choice Hotels - fort worth","1","2","2023-01-22 14:18:23.85","2023-01-24 11:00:00","742"
"527141-1b3b770f1c81481584a554ad745d9828","Accor - chicago","2","1","2023-03-17 11:00:00","2023-03-19 11:00:00","121"
"527141-c1043f8d12604f218145bb5e168b7cdc","Choice Hotels - new york","1","1","2023-02-14 14:32:13.965","2023-02-16 11:00:00","215"
"527142-0ddb1e049a36480389e3eac0a4b99ec8","Hyatt - vancouver","2","1","2023-07-17 14:03:20.925","2023-07-20 11:00:00","171"
"527142-6a637d2e15b043feab43ce1077cd5131","Choice Hotels - montreal","2","1","2023-01-21 12:19:00.57","2023-01-24 11:00:00","145"
"527142-6ea4e9e7a81c4f958870c5b467b8aa99","Accor - new york","5","1","2023-02-11 10:42:45","2023-02-16 11:00:00","343"
"527142-b1f8fb8bb2464a5c8c0b8fb229652bae","NH Hotel  - dallas","3","1","2023-06-19 11:48:35.01","2023-06-22 11:00:00","79"
"527142-d232605fa2ee452dbcc91b1f7f97593f","InterContinental  - milwaukee","4","1","2023-04-15 10:53:27.825","2023-04-19 11:00:00","48"
"527142-e41454f62d2a4868813927d99dcc168d","Radisson  - montreal","1","1","2023-03-18 14:19:00.57","2023-03-20 11:00:00","309"
"527150-364b0d513bba499d9403da896958ff5a","Best Western - edmonton","3","1","2023-01-26 19:12:10.485","2023-01-30 11:00:00","143"
"527150-c3392442ffbd4bf691d02af2bb532092","Aman Resorts - los angeles","4","1","2023-07-22 16:38:28.185","2023-07-27 11:00:00","172"
"527150-f3af1f27dbd5413fbd38b51731d728ad","Radisson  - winnipeg","3","1","2023-07-04 16:46:49.215","2023-07-08 11:00:00","89"
"527154-1d3a452aaf0f4b088683715a33aa0634","Wyndham - montreal","2","1","2023-01-30 13:15:56.97","2023-02-02 11:00:00","93"
"527154-f08aec7c93074896b41091bb89e49980","Hilton - houston","5","1","2023-05-13 10:47:20.985","2023-05-18 11:00:00","425"
"527158-970693aa52444640a1fa046bb3973c71","Four Seasons - calgary","2","1","2023-02-19 15:54:31.455","2023-02-22 11:00:00","284"
"527158-e01c97cc77174f61959a16a6e2e74b73","Hyatt - los angeles","1","3","2023-01-21 11:06:31.68","2023-01-22 11:00:00","55"
"527158-e11eca4a83a3493c8858a9a41e2b3619","Aman Resorts - macau","9","1","2023-11-08 23:54:31.635","2023-11-18 11:00:00","298"
"527187-0ef8b691bf324dd6a818bc8b1d51ec7a","Wyndham - houston","1","1","2023-03-18 09:35:05.865","2023-03-19 11:00:00","132"
"527187-1eb959bd821244adbea4ab7a0eb4eb97","InterContinental  - san diego","6","1","2023-05-28 11:34:20.82","2023-06-03 11:00:00","115"
"527187-431c52f805f74e95bc6552b08f72159d","Conrad  - detroit","3","1","2023-06-29 11:49:16.905","2023-07-02 11:00:00","273"
"527197-30c7795ab82b481dac27ed838cc7e822","Hyatt - fresno","21","2","2023-03-27 11:00:00","2023-04-17 11:00:00","266"
"527197-314d3e26dad949ac82cc15bf8e0ac586","Extended Stay  - toronto","2","1","2023-07-13 09:06:41.13","2023-07-15 11:00:00","179"
"527197-be7c27dc618549b08497c767c73c7fa8","InterContinental  - san francisco","1","2","2023-02-20 15:30:32.49","2023-02-22 11:00:00","95"
"527219-6a0121b00b914cf18d54aae4606fce0a","Marriott  - washington","3","1","2023-01-21 14:37:01.515","2023-01-25 11:00:00","297"
"527232-bd2ac8e3e2394dd383d954177f8b313b","Marriott  - dallas","0","1","2023-02-16 10:29:35.61","2023-02-16 11:00:00","150"
"527232-e16007b685f74c42ad0e3a378a1640e9","Rosewood - columbus","4","1","2023-03-15 11:00:27.36","2023-03-19 11:00:00","82"
"527253-514e583bef3a4b3a84f14044eae62d4c","Marriott  - el paso","1","1","2023-04-14 21:21:53.055","2023-04-16 11:00:00","361"
"527253-6184ccc37f9e4a3585842406d03899b0","Conrad  - new york","1","1","2023-03-11 13:43:37.065","2023-03-13 11:00:00","135"
"527253-7448d9d32962481f811ce19e1bfff97f","Marriott  - new york","22","2","2023-06-28 11:00:00","2023-07-20 11:00:00","68"
"527253-7dcc86d830454612920e5878b5b30d69","Radisson  - new york","2","1","2023-03-27 11:43:37.065","2023-03-29 11:00:00","132"
"527253-f9a122ea8ad4465690c26ff4d1c8e6ab","Extended Stay  - los angeles","3","1","2023-02-02 13:23:04.875","2023-02-06 11:00:00","121"
"527280-9668ae0106a348a38932490ea2a4ad79","Fairmont - indianapolis","4","1","2023-01-16 11:00:00","2023-01-20 11:00:00","205"
"527321-fdfe8efad3a946429258d7e2e4356372","InterContinental  - boston","5","1","2023-07-13 11:00:00","2023-07-18 11:00:00","68"
"527326-5d7863d253b04dbebb7f6eba14f74551","Rosewood - denver","1","3","2023-01-20 14:03:15.075","2023-01-22 11:00:00","152"
"527326-e7449310ba7a4d3d90a1218f55147214","Fairmont - ottawa","1","2","2023-05-23 11:00:00","2023-05-24 11:00:00","182"
"527344-14a0bf40a1c346d6be2bb0447b54fc2b","Hilton - toronto","1","1","2023-07-20 16:40:12.72","2023-07-22 11:00:00","119"
"527344-1ef055f2ff374350ae29bb74300c4eee","Radisson  - san antonio","4","1","2023-03-05 11:00:00","2023-03-09 11:00:00","449"
"527346-0a0991eec27f4cf08d0db28d4ca7d22d","Hyatt - portland","3","3","2023-01-24 13:13:24.87","2023-01-28 11:00:00","107"
"527346-0ff4e9cdf1ba4f678eeb62a0f9a113cb","NH Hotel  - oklahoma city","0","2","2023-03-25 19:16:17.94","2023-03-26 11:00:00","98"
"527354-12f8633af0234b6ca82b6fcae148f3bc","Conrad  - louisville","10","2","2023-04-22 11:00:00","2023-05-02 11:00:00","332"
"527354-c9e1319d49d647e0b848055e91759cfd","Banyan Tree  - los angeles","0","2","2023-02-26 09:29:55.86","2023-02-26 11:00:00","126"
"527354-cf9c8f7bcf36411aa0615d62894de479","Banyan Tree  - san jose","3","1","2023-01-20 12:46:58.8","2023-01-24 11:00:00","141"
"527359-027d774406534514aab37e14100e3275","Crowne Plaza - montreal","3","1","2023-03-02 20:06:24.3","2023-03-06 11:00:00","138"
"527365-eb80b2b43e0c4f4d904222ed80105d87","Extended Stay  - philadelphia","3","1","2023-01-28 11:36:00.765","2023-01-31 11:00:00","143"
"527389-8c861264976143d2a332fc5a4352b13b","Starwood  - toronto","2","1","2023-05-17 11:00:00","2023-05-19 11:00:00","104"
"527389-b7d61c5880b64aadbda35db6b9f526f9","InterContinental  - calgary","4","2","2023-01-20 11:00:00","2023-01-24 11:00:00","61"
"527393-565267648da641beaa4ec70f4873b2e7","InterContinental  - new york","2","1","2023-03-21 11:36:54.765","2023-03-23 11:00:00","211"
"527393-bb60a001aeb9464f97ab4cd336804ed0","Shangri-La - louisville","3","1","2023-01-22 12:59:16.395","2023-01-26 11:00:00","183"
"527396-3bbdfef3521844438cd8aa262ee54e0b","Hilton - san diego","5","1","2023-03-22 12:20:24.72","2023-03-28 11:00:00","52"
"527396-979555c4222a4246bc5a3782030f16fc","Wyndham - san antonio","29","1","2023-01-24 11:00:00","2023-02-22 11:00:00","78"
"527396-fbe5613b28a5474e9a9268856c8e71ed","Crowne Plaza - san jose","4","1","2023-05-09 15:57:51.345","2023-05-14 11:00:00","330"
"527401-1c7abf15b82e438aaa8fc880ec31b027","Choice Hotels - fort worth","2","1","2023-03-04 12:28:55.47","2023-03-07 11:00:00","162"
"527401-789dd3689de54b63a60ddb78be9d2e3c","Rosewood - los angeles","1","1","2023-04-29 13:40:29.82","2023-05-01 11:00:00","79"
"527401-7e50e7f7d0ff4edf85a22e51ba4eb58c","Starwood  - portland","2","1","2023-02-07 19:43:56.46","2023-02-10 11:00:00","113"
